"logFC"	"logCPM"	"PValue"	"FDR"
"contig#49264"	-2.67785894225588	-0.255516624963948	1.2226936152003e-06	0.0007465988258524
"contig#8889"	-3.60594983516813	4.57131616742781	1.25997138774296e-06	0.0007465988258524
"contig#15493"	-3.53146060621318	1.78319178805738	1.2615072832776e-06	0.0007465988258524
"contig#56843"	-7.91149572632887	0.0123106574004568	1.3467434116826e-06	0.000784119707152827
"contig#7491"	-3.38826811133772	3.22847007690307	1.38161969811236e-06	0.000784119707152827
"contig#10423"	-2.87870117620883	4.53445502014773	1.45341023976217e-06	0.000784119707152827
"contig#54692"	-4.38699578660487	0.338144050047369	1.47458461506729e-06	0.000784119707152827
"contig#29599"	-4.56233928288898	2.72854085726693	1.47872838630491e-06	0.000784119707152827
"contig#21578"	-2.91906238153331	1.88969052029175	1.48041760589858e-06	0.000784119707152827
"contig#7241"	-4.06726618880609	6.97923398422376	1.48541232875191e-06	0.000784119707152827
"contig#53956"	-3.63521819207193	1.01250713030497	1.48797053789172e-06	0.000784119707152827
"contig#13831"	-3.72699169595418	4.02482213794379	1.52698176462023e-06	0.000785103303214963
"contig#44799"	-5.40064753804401	3.83946228050909	1.54335597945179e-06	0.000785103303214963
"contig#39249"	-3.31554048664109	2.02308385272197	1.55106322088792e-06	0.000785103303214963
"contig#14912"	-4.21391728711475	2.94104699321122	1.88956956334916e-06	0.00094402404587635
"contig#31382"	-3.10893324046058	1.71779606187806	1.98790439529576e-06	0.000972739002384564
"contig#48635"	-4.8475119105622	0.922224039994108	1.99761837293355e-06	0.000972739002384564
"contig#22976"	-3.48614753838925	3.01991912760406	2.22378968992083e-06	0.00106933706976956
"contig#50518"	-3.60325537519221	0.617940566982495	2.27728344853588e-06	0.00108154095039169
"contig#9561"	-4.23333112050303	6.40226015309849	2.4689183524138e-06	0.00115240012295311
"contig#25688"	-3.57113909921714	4.01277846983678	2.48639710429459e-06	0.00115240012295311
"contig#42035"	-3.49326432563318	0.92601721424581	2.52316565796133e-06	0.00115551975828708
"contig#23471"	-3.65857019033098	1.9539667581723	2.64997511644085e-06	0.00119749752923923
"contig#15289"	-3.92652907711452	5.22012768455438	2.69315722049142e-06	0.00119749752923923
"contig#28155"	-3.20023506392487	2.14710755022227	2.70821401761973e-06	0.00119749752923923
"contig#12886"	-4.1880313428164	4.83041465527406	2.90247405965621e-06	0.0012603122513779
"contig#20811"	-4.28238053605226	2.95043111453777	2.91925571849748e-06	0.0012603122513779
"contig#5376"	-2.46387143376216	6.09928710520747	2.97879246974763e-06	0.0012603122513779
"contig#46623"	-4.44655710765153	0.470960683511435	2.98132041060044e-06	0.0012603122513779
"contig#31933"	-3.86120412552182	1.95942914786486	3.24419138545809e-06	0.00134802366872846
"contig#25351"	-4.20609903248263	2.50717527411471	3.33277914261444e-06	0.00134802366872846
"contig#30878"	-5.11738281262728	5.10328766055174	3.33675646087623e-06	0.00134802366872846
"contig#40451"	-3.37814694677875	1.8064699571781	3.33730875465579e-06	0.00134802366872846
"contig#37098"	-3.45181050998198	3.27186760783122	3.36401445834131e-06	0.00134802366872846
"contig#38526"	-3.25768628029482	2.62740981488459	3.50670965993015e-06	0.00139071766915312
"contig#52166"	-3.18054624450493	0.620295335237426	3.64180316688882e-06	0.00142955638803108
"contig#20574"	-2.82647245916255	3.28544977599526	3.70329297247563e-06	0.0014390098723047
"contig#23146"	-3.37970406756537	1.92050493292939	3.76076721228782e-06	0.001446729538895
"contig#40599"	-2.70388442126248	1.50939707849339	3.94825393907644e-06	0.00149797396740144
"contig#558"	-3.33827224961369	9.03434482232748	3.97185642140285e-06	0.00149797396740144
"contig#59206"	-5.8700014834786	-0.000565739148219485	4.23101200669338e-06	0.00158022136782027
"contig#36155"	-2.50903014813267	2.71573535738532	4.42344640707708e-06	0.00162269223244122
"contig#42084"	-4.87750203489709	0.70410355286321	4.42909055099763e-06	0.00162269223244122
"contig#21444"	-3.60971496542752	1.51034705358658	4.68886679783559e-06	0.00170166053628243
"contig#57099"	-6.93255624731541	-0.810162617856351	4.92532615009969e-06	0.00177076982867463
"contig#49281"	-2.75395754301472	-0.777838078736492	5.24819974003971e-06	0.00186898453750214
"contig#44837"	-4.46746601528009	0.274732698417839	5.29567481836631e-06	0.00186898453750214
"contig#26384"	-4.07633881611972	2.92489079469038	5.53727180040975e-06	0.00193049625090308
"contig#36256"	-5.49343368166782	2.96225253041862	5.57033153578834e-06	0.00193049625090308
"contig#55082"	-3.28474524699212	0.772707490734667	5.78175935297421e-06	0.00198587946919254
"contig#52652"	-5.15772923105381	1.12561225682763	5.85378300832934e-06	0.00199282458891523
"contig#16764"	-2.69703372153139	-0.453954541900718	6.14664021777535e-06	0.00205772867433117
"contig#54327"	-5.77416668559104	-0.592655437761878	6.15141536167003e-06	0.00205772867433117
"contig#37447"	-4.79737535795117	2.6059030035138	6.23928661690086e-06	0.00206913031780654
"contig#26019"	-3.38885512639838	-0.219564270075406	6.49163012650932e-06	0.00212361673757377
"contig#19972"	-3.66856628600893	2.033261271463	6.51399243634367e-06	0.00212361673757377
"contig#26739"	-3.70720608527453	2.57083229732316	6.61422867969201e-06	0.00212412715302073
"contig#57044"	-5.25253940726818	-1.03785509232952	6.62599127511731e-06	0.00212412715302073
"contig#57213"	-3.83080029191416	-0.459629301664103	6.77361888910074e-06	0.00215350698384146
"contig#37729"	-2.76708621596111	2.01597741469463	7.2163118277239e-06	0.00227544507951402
"contig#53303"	-5.48110280056975	3.65816137271876	7.30250165380196e-06	0.00228390191967567
"contig#5682"	-3.87006736878857	2.42531154503918	7.61378924776212e-06	0.00236205531106582
"contig#15362"	-3.89060743247835	2.97640769068894	8.18993447945841e-06	0.0025198354901976
"contig#58880"	-6.9307755145199	-0.809222920796343	8.25337991018476e-06	0.0025198354901976
"contig#8557"	-3.64258843235188	5.24423286341061	8.32895739567463e-06	0.00252288710278903
"contig#55325"	-4.31849333324278	-0.388388351000252	8.60762753059672e-06	0.00258105820392061
"contig#18663"	-2.77607809597629	5.97660115886025	8.65519010906857e-06	0.00258105820392061
"contig#509"	-3.70221104312233	3.78781445301727	9.05044135354074e-06	0.00267816483407199
"contig#33431"	-3.72474739677297	0.920482664294938	9.31368631163564e-06	0.00273419221988175
"contig#6261"	-4.22607494571844	5.29677195380202	9.39181247694242e-06	0.00273419221988175
"contig#44133"	-3.7522372159992	-0.286048050202423	9.48731004866929e-06	0.00273419221988175
"contig#21249"	-2.3027352441271	4.09898842421067	9.52407802293158e-06	0.00273419221988175
"contig#46907"	-5.98715980097365	-0.506521400987334	9.6413952648866e-06	0.00274736914403646
"contig#27406"	-3.12700596837365	1.57543687645863	9.88948778571315e-06	0.0027973434237397
"contig#20522"	-3.82172890861542	3.87112398903395	1.01376040877151e-05	0.00282679212661089
"contig#29172"	-4.04081773801652	2.30180291910475	1.01405628810809e-05	0.00282679212661089
"contig#17508"	-3.80838628184476	0.105385969857568	1.05878966858204e-05	0.00293025753673975
"contig#8339"	-2.15205163811633	5.82268239047167	1.07156975288834e-05	0.00294444405884725
"contig#54314"	-4.71519493655433	0.773258547646518	1.08191181743747e-05	0.00295177770957461
"contig#37418"	-4.90364754073635	1.0268791421092	1.095748559545e-05	0.00296847544627722
"contig#48084"	-4.85191790076952	1.33317283665031	1.14197689412237e-05	0.00305786921500735
"contig#17973"	-3.14493558123282	3.03606902418012	1.14476676569265e-05	0.00305786921500735
"contig#3790"	-3.473684763261	5.65081268586191	1.15259309099812e-05	0.00305786921500735
"contig#4327"	-2.39261734270881	6.23462341340262	1.17250645656892e-05	0.00308939389573627
"contig#24318"	-3.38382371889056	3.25521437018136	1.25123443836235e-05	0.00327440391900417
"contig#23208"	-3.51310174943852	1.40335766467045	1.2765936513845e-05	0.00330559068844216
"contig#25321"	-4.24153787099947	2.52427415877932	1.28033744723773e-05	0.00330559068844216
"contig#50381"	-5.37595066922289	0.2774914539353	1.3699456089589e-05	0.00348161266377141
"contig#7561"	-3.00211785393506	-0.764447618115171	1.37298932612731e-05	0.00348161266377141
"contig#42645"	-4.90577880893368	1.4365216116855	1.37566644543205e-05	0.00348161266377141
"contig#32978"	-3.73780569547478	3.24567528385254	1.41147137727624e-05	0.00351405911236043
"contig#56532"	-2.87797025379252	0.018474637129518	1.41173856199729e-05	0.00351405911236043
"contig#56369"	-4.88756788080259	0.939426592415809	1.41589113940021e-05	0.00351405911236043
"contig#13843"	-2.57894558445442	2.96797343265556	1.45738698443387e-05	0.00358280421495833
"contig#28042"	-2.46236345153682	2.57123945367364	1.46680151349169e-05	0.00358280421495833
"contig#54803"	-3.2960169733681	0.463936844621107	1.47663443187157e-05	0.00358280421495833
"contig#17558"	-3.07671674309051	4.69580346710219	1.4808439787319e-05	0.00358280421495833
"contig#8401"	-2.87618043800018	5.55925580383729	1.4940544300721e-05	0.00358438811528581
"contig#17187"	-3.54991175728913	3.04241287233013	1.50013383909385e-05	0.00358438811528581
"contig#50398"	-4.54812648284021	0.618594427170817	1.58669074170492e-05	0.00374357939634875
"contig#32662"	-3.45281095440185	1.83259045065096	1.59713161966402e-05	0.00374357939634875
"contig#20334"	-2.47896305560793	1.33246508814247	1.6041288721537e-05	0.00374357939634875
"contig#37946"	-4.39819089439789	0.557532179564559	1.6056840583263e-05	0.00374357939634875
"contig#59081"	-7.29758264665195	-0.420257639976233	1.68805159914151e-05	0.00388370395903475
"contig#25340"	-2.67498775317357	3.7029519236735	1.69014514079877e-05	0.00388370395903475
"contig#31047"	-5.15775467095259	-0.339441091572845	1.69607285117325e-05	0.00388370395903475
"contig#53741"	-6.74493354846016	1.03558815250578	1.7736651584075e-05	0.00403485750513567
"contig#43397"	-2.03703506926527	1.50613838338653	1.78928762046304e-05	0.00403485750513567
"contig#38782"	-2.37586633082883	1.53089535936996	1.80074468773004e-05	0.00403485750513567
"contig#37993"	-2.25363286237915	3.27234931217706	1.80403829286786e-05	0.00403485750513567
"contig#3697"	-3.02013710334415	5.41525989000034	1.87145573215236e-05	0.00416144685318896
"contig#56241"	-3.50961750022819	-0.852875689298996	1.9056040289425e-05	0.00421302766605685
"contig#25432"	-2.03950373231663	3.21847961501292	1.98848143679335e-05	0.00437113670811448
"contig#7243"	-1.84129648175482	6.78348756866953	2.11398245081923e-05	0.00460516537676345
"contig#34705"	-6.51314883830268	-0.13937530102773	2.1188860424943e-05	0.00460516537676345
"contig#11415"	-3.09924279074754	2.24338872556443	2.16340051415658e-05	0.00467549743702751
"contig#10118"	-1.58407538666135	4.94730258648905	2.17632703707057e-05	0.00467715780944513
"contig#37947"	-3.25924006743778	1.61327715165381	2.23470171657671e-05	0.00477593001861053
"contig#11422"	-2.06252358656548	3.77412526143102	2.3603499976088e-05	0.00501659138442061
"contig#28612"	-3.07205733297928	1.33620517475837	2.42013394853891e-05	0.00511539191573315
"contig#4711"	-2.04729331833755	1.11275322810932	2.45292359571507e-05	0.00515636709309089
"contig#52578"	-5.73512841233505	1.10602025183839	2.48656059576029e-05	0.00519866845425558
"contig#22526"	-3.26495042228121	-0.197664207792449	2.54863402938793e-05	0.00526705154503435
"contig#10636"	-2.21871909580277	3.93997331227535	2.55656649594739e-05	0.00526705154503435
"contig#15377"	-1.86583254675762	3.41015470979993	2.56745853288792e-05	0.00526705154503435
"contig#33833"	-2.65335238656008	1.42442775196935	2.57886548993625e-05	0.00526705154503435
"contig#25230"	-2.28428767116587	2.7195198286504	2.58772711017051e-05	0.00526705154503435
"contig#970"	-2.8721834720934	5.84134295183852	2.66848247821851e-05	0.00540283433971515
"contig#41416"	-3.71245780075989	2.9390260088131	2.77632904393343e-05	0.00558268369227436
"contig#17408"	-3.69639512137079	4.44433435337445	2.78633515016423e-05	0.00558268369227436
"contig#57158"	-4.24297178299001	-0.824500531168639	2.81419129217153e-05	0.00560928107868118
"contig#6429"	-2.76139172329315	3.68065694019049	2.84753121045556e-05	0.00564647825438222
"contig#472"	-2.62862197166583	6.11128182235603	2.99758655353623e-05	0.00591354651938386
"contig#53431"	-4.37747457489671	2.17971500284198	3.04385218386105e-05	0.00593399395119971
"contig#49286"	-5.72207412678826	0.63790106780471	3.04482222582653e-05	0.00593399395119971
"contig#20908"	-3.397995164832	2.06279737356504	3.05422756592982e-05	0.00593399395119971
"contig#51383"	-4.0836630774994	-0.0125907705323036	3.17448836617769e-05	0.00613665291248692
"contig#50441"	-5.44664572270794	0.491396621015938	3.23138262996047e-05	0.00621540291959747
"contig#42137"	-3.42021063037305	1.23513399787303	3.32060291267646e-05	0.00635523748496273
"contig#11431"	-2.60761473580801	5.31432289843047	3.53185819600276e-05	0.00672609172980348
"contig#12723"	-3.21973836047724	2.7991169219212	3.55722153811702e-05	0.00674102243102579
"contig#43268"	-4.20974164418862	1.28049521713414	3.59841293906718e-05	0.0067856542820086
"contig#52212"	-3.17793188120257	0.4252411684924	3.74102160242042e-05	0.0070201639035859
"contig#29145"	-3.77665434667143	2.61332514254579	3.7610074743025e-05	0.00702340759849238
"contig#1923"	-1.70723422864806	5.41692603565072	3.78117840938319e-05	0.00702696387587257
"contig#39520"	-3.66119334560163	3.0624185553348	3.889467233373e-05	0.00717534148533234
"contig#52288"	-3.30909449724973	1.56823557393714	3.89832428821768e-05	0.00717534148533234
"contig#1983"	-1.58298159211814	4.1355511087501	3.95882369387706e-05	0.0072519994609408
"contig#33996"	-3.24854459105782	1.2303912095461	4.10805525888339e-05	0.00746203742334369
"contig#13776"	-2.95476625563084	5.91053636041508	4.11227724596133e-05	0.00746203742334369
"contig#35515"	-3.83443287407419	2.64619057533454	4.16605501361917e-05	0.00752413006192093
"contig#53106"	-3.76847737987861	-0.346917491502161	4.25584355871749e-05	0.00765037597478052
"contig#38762"	-4.38006618063255	5.578327518623	4.28585607884379e-05	0.00766849290683915
"contig#55883"	-3.66955657293884	0.470791364583171	4.34217526574126e-05	0.00770456118805611
"contig#19846"	-4.10453088732807	0.718077475545317	4.34607028466603e-05	0.00770456118805611
"contig#11160"	-3.18982132932634	4.93363923790919	4.37199052697455e-05	0.00771495887991669
"contig#33448"	-3.69648047142963	-1.33347294966477	4.40473805854853e-05	0.00772984065355467
"contig#31384"	-3.39689642312044	2.05184689168091	4.43227207708608e-05	0.00772984065355467
"contig#6116"	-2.78907111370998	5.470307402022	4.4581070813242e-05	0.00772984065355467
"contig#13971"	-2.1024074196951	4.10769203036012	4.46079863029748e-05	0.00772984065355467
"contig#39238"	-2.99656564903536	2.57901138723904	4.57114171871246e-05	0.00788552694067935
"contig#18634"	-3.38097805832405	1.56263095485569	4.72869269032518e-05	0.00812089638857676
"contig#31593"	-2.37387700544923	0.506251917642631	4.79635809391737e-05	0.00820049331177367
"contig#21145"	-3.17779006447102	3.09585957589128	4.89384455355772e-05	0.00833014628897398
"contig#276"	-2.66800509702247	1.72221343529165	4.95974317365185e-05	0.00840512599767458
"contig#40277"	-3.73474698688683	-0.797254931079723	5.05359774565444e-05	0.00852661630164828
"contig#50833"	-3.04643373488404	-1.12300144218963	5.15563185188133e-05	0.00866078610087436
"contig#9948"	-2.68358502907156	2.60135456226895	5.25169907894589e-05	0.00878380921165084
"contig#5916"	-2.84359425524274	1.70960742343715	5.28452069960608e-05	0.00880044271831803
"contig#13028"	-4.02307896572791	2.30692181005718	5.33121743773861e-05	0.00883993981087787
"contig#29242"	-3.21986631774594	2.77531409668931	5.38995968790197e-05	0.00889898537484553
"contig#10625"	-4.01438159454761	2.28440221352545	5.46054248016882e-05	0.0089769918234878
"contig#6906"	-2.24311137858757	2.91943699798827	5.68425593136453e-05	0.0092893353293992
"contig#15466"	-2.00883883573391	3.27897603737957	5.69883058498586e-05	0.0092893353293992
"contig#23135"	-2.53317481982437	2.41779696001315	5.79047807685295e-05	0.00939889878221333
"contig#23101"	-2.24688722154112	0.73431296614235	5.94199633037507e-05	0.00960431331231926
"contig#55921"	-3.82132363204745	0.693509267145106	6.0260544739782e-05	0.00969942634140031
"contig#17516"	1.8471428257162	6.49546723374359	6.08718438897099e-05	0.00975699567747188
"contig#46868"	-2.37743171315259	0.206467359075042	6.1442617483814e-05	0.00980634662956425
"contig#36327"	-3.82188472796498	0.903531875001411	6.16895652175661e-05	0.00980634662956425
"contig#27232"	-1.76085250593488	1.00065502158567	6.29586324226681e-05	0.00996689559945522
"contig#3353"	-3.23508619846726	6.61316084697963	6.4543579954546e-05	0.010175930234719
"contig#56412"	-5.05847793255048	-0.311279303631597	6.56180905374951e-05	0.0102945494625742
"contig#19088"	-2.25306135202793	1.40072254413565	6.58311671162039e-05	0.0102945494625742
"contig#4249"	-3.0428817951772	4.92343188402012	6.67216515233215e-05	0.0103915595645776
"contig#43497"	-3.39101880235291	0.170120792489988	6.78165217382318e-05	0.0105194910272098
"contig#33515"	-2.38204585118493	0.0271764382625307	7.18712752111821e-05	0.0111036790606384
"contig#10109"	-1.81978234448646	4.57159423517931	7.37890107293707e-05	0.0113543578149926
"contig#41469"	-4.13197078129388	0.702167641500322	7.45338894567965e-05	0.0113786705197909
"contig#31355"	-2.71112517808277	3.32579437250493	7.46921846428158e-05	0.0113786705197909
"contig#40009"	-2.5980132598184	0.544031560507094	7.48343768100833e-05	0.0113786705197909
"contig#33241"	-4.4341049247297	0.715424327253205	7.84816050043741e-05	0.0118600648934304
"contig#25542"	-2.46908548472312	-0.593960421378706	7.86169785496052e-05	0.0118600648934304
"contig#12409"	-2.62875238858622	4.2853552665945	7.90904523502753e-05	0.0118848852010263
"contig#46937"	-3.78940611804442	-0.135781933526308	7.98242686169788e-05	0.0119484816709205
"contig#43890"	-4.18983069028959	-0.17695349032896	8.17418278759432e-05	0.0121880867308514
"contig#48765"	-2.82005881624865	-0.452651854199271	8.35432911254512e-05	0.0123990924119771
"contig#27173"	-2.59612304586356	3.08419156398396	8.38016071931697e-05	0.0123990924119771
"contig#52412"	-3.53409826762568	1.16783392153735	8.55381188847917e-05	0.0125738762693613
"contig#45273"	-2.48812431786873	0.81693689414294	8.57048115163731e-05	0.0125738762693613
"contig#54094"	-2.49403925661082	-0.683656932809834	8.59634890130239e-05	0.0125738762693613
"contig#34735"	-3.13328368036541	1.55893632377637	8.63333498573127e-05	0.0125801425593218
"contig#26391"	-2.48853218517857	0.434326093984372	8.92340786867647e-05	0.0129537576339666
"contig#35957"	-2.56826805653772	1.74336168460915	9.10083781271246e-05	0.0131616590156856
"contig#35085"	-3.11290136784351	1.55585529768175	9.24949729363323e-05	0.0133265509883437
"contig#35165"	-3.25508100594321	-0.277364983763188	9.41838619477945e-05	0.0135091617347288
"contig#25056"	-3.55063681809671	4.44147966212729	9.44647510109972e-05	0.0135091617347288
"contig#53424"	-2.06727797557279	-0.778630432712299	9.50683679612818e-05	0.0135451298040835
"contig#58484"	-5.87268065873345	-1.46472542905243	9.72802472007052e-05	0.0138091285223761
"contig#28079"	-4.17428236272683	-0.80899215573804	9.93310996778518e-05	0.0140484120349532
"contig#54614"	-6.37821199912321	-1.22488692884377	0.000101440223127233	0.0142854587015695
"contig#7199"	-2.10600112899225	3.45196644939651	0.000101749868315528	0.0142854587015695
"contig#3719"	-2.37539880711805	3.59814471402327	0.000105597222832292	0.0147717075095835
"contig#27475"	-2.09795358332645	2.30086783673053	0.000107386260051019	0.0149571697292391
"contig#19683"	-2.81905201483186	2.63423582576906	0.000107700642465342	0.0149571697292391
"contig#26598"	-2.19760515223877	-0.43473045280927	0.000108827742511821	0.0150593324700979
"contig#55898"	-4.28611792750783	-1.25797614978081	0.000110229859613582	0.0151489619556141
"contig#27857"	-3.41416246038998	3.91867044470079	0.000110263052004781	0.0151489619556141
"contig#906"	-2.33979349202117	6.48357799902352	0.000114345786107582	0.0156539788105785
"contig#50835"	-3.56074217826773	0.0666371673552995	0.000116921643711373	0.0159498535884142
"contig#55895"	-3.96372595123444	-0.22094384272994	0.000117881447854079	0.0160239626060019
"contig#29891"	-3.91838755410003	4.92062021412873	0.000119563519052785	0.0161953838536675
"contig#56258"	-3.66768469296877	1.21175744180184	0.000122713352051856	0.01656371908801
"contig#49978"	-3.59651886495577	1.02935735532208	0.000123638458344711	0.0166302372519675
"contig#25334"	-3.38544165843528	5.19157631253487	0.000124955219240377	0.0167445349968432
"contig#11768"	2.56976206444992	1.27161338823759	0.000125358758457221	0.0167445349968432
"contig#2759"	-2.58646418086604	1.33145542683505	0.000131051930997885	0.0174444177631752
"contig#32514"	-2.93594831916021	-0.416847750811139	0.00013223472461883	0.0175411642115923
"contig#38397"	-3.03543693574245	1.89286397749047	0.000137207096518351	0.0181382123572662
"contig#28154"	-3.29078141715403	1.45587053392258	0.000137927951039968	0.0181710628375223
"contig#34141"	-2.98098500567993	1.43522402527518	0.000138914396592584	0.018238559462526
"contig#30130"	-2.79358827220913	1.32477847627688	0.000140801643742679	0.0184234640582895
"contig#4484"	-2.24517520862397	5.34469081150209	0.000146583310661436	0.0191149606028297
"contig#49698"	-1.66964980618553	0.283761357578397	0.000150368932623419	0.0194935896288356
"contig#42551"	-4.32793412921736	0.409568459465198	0.000150543855849241	0.0194935896288356
"contig#3096"	-2.36827834598529	4.44394085190706	0.000151007037079025	0.0194935896288356
"contig#23983"	-3.74132623498282	0.842915656679357	0.000151715633358328	0.0195195608684331
"contig#57175"	-4.39864661964934	0.642524872901005	0.000156354534426484	0.0200117389182197
"contig#53313"	-3.81109303928045	-0.599554036562156	0.000156581491964547	0.0200117389182197
"contig#8508"	-2.68917962931799	4.81674802484341	0.000157694238963173	0.020087217479054
"contig#51996"	-2.95039142719153	0.0208956244578929	0.000163152094394999	0.0207138545190799
"contig#39891"	-1.62129064188616	1.35530518335635	0.000165680291135534	0.020965641841095
"contig#51130"	-2.31110132753874	-1.20762894257237	0.000167207526927245	0.0210895290274236
"contig#12239"	-2.56036707140981	5.55536411631568	0.000168762101337848	0.0211755335328737
"contig#16819"	-1.66512597468732	2.30686343307775	0.000168990324536438	0.0211755335328737
"contig#45365"	3.67039387711713	-0.622803521869421	0.000173643170134271	0.0216879191944651
"contig#8555"	-2.91768735941082	2.8831043260389	0.000175006296497865	0.0217874343688556
"contig#23337"	-2.16857610750057	1.53898568158822	0.000175619302163828	0.0217932223707751
