"logFC"	"logCPM"	"F"	"PValue"
"contig#21083"	-0.907509594757324	1.27846381315578	2.47865603978834	0.138843279928251
"contig#21085"	-1.8430823298465	0.519712415372687	12.4753715679794	0.00355570863928604
"contig#21086"	0.131735484635285	1.81302558835131	0.0616833553975982	0.807642496857222
"contig#21087"	0.998509896924287	1.93406100789264	1.48838946851491	0.243625080992981
"contig#21088"	-0.410612348836725	0.312501715124453	0.521371970547702	0.482740286908015
"contig#21089"	-0.130447059853922	-0.480528423245438	0.133901118967398	0.720102569175003
"contig#2109"	0.148504820096483	5.54216289002057	0.0972785763406896	0.759948226422887
"contig#21091"	-0.340941390501761	0.36493337206319	0.290897468600935	0.598545525166011
"contig#21092"	0.26622174325488	0.377113957701017	0.460823617585446	0.50874936687274
"contig#21093"	1.30286769003286	0.795011704158728	5.54114711380356	0.0345402471699909
"contig#21094"	-0.156368458399766	-0.252768075734048	0.0879370651294869	0.771389232023894
"contig#21095"	-2.16799678711425	1.11817509178641	7.67869840642486	0.0155883218996017
"contig#21096"	-2.20195398368517	2.07609540384952	13.0537161630538	0.00303961155561409
"contig#21097"	-0.702659155880797	1.5475434458188	6.20099045935247	0.0265277975482934
"contig#21099"	-0.110431300270922	4.26989373825359	0.129682482695563	0.724406751347095
"contig#211"	0.73180251712229	5.79010664178547	2.09925857733558	0.170499356383824
"contig#2110"	-1.92685399701272	4.01872846578599	7.86813636210249	0.0145984271045352
"contig#21100"	-0.470088616813814	0.0293547735298747	0.871156539005255	0.367245113326664
"contig#21101"	0.302491926919549	0.166977509771624	0.120454049737138	0.733964200966759
"contig#21102"	-1.5748452238805	2.0638063938713	3.92179211092183	0.0687014787185655
"contig#21104"	0.239947251710714	0.174418921843747	0.514120618362954	0.485606074065535
"contig#21106"	0.501293192256133	-0.178083990431748	1.07753658033566	0.317724940956968
"contig#21107"	-1.09572826161757	0.812488812969522	1.84345805170971	0.197101023039178
"contig#21108"	0.170688442142625	1.5081408627419	0.402816886077617	0.536267419621114
"contig#21109"	-0.0950619963357658	2.30431588389167	0.0151993114554092	0.903721738355342
"contig#2111"	0.00529885305233801	6.94066852560059	0.000345801140122708	0.985436759766111
"contig#21110"	-0.289711284718166	-0.0660064547035424	0.288040441167454	0.600328027940606
"contig#21111"	-0.673254070476772	-0.308630839290057	1.82108326588959	0.199673006669519
"contig#21112"	-0.0987744860444279	0.177475672222611	0.0933095169956374	0.782992823190965
"contig#21113"	-0.261991723211009	2.29968633865469	0.199085723018658	0.662626400406247
"contig#21115"	0.204071778618418	1.2908882421516	0.532904061925706	0.477890072868918
"contig#21116"	0.0062977467475128	3.02193666003149	5.51062508457749e-05	0.99418709152129
"contig#21117"	0.191958555206875	2.89791725850317	0.107432745694827	0.748180394496078
"contig#21118"	-0.0236596043644858	1.29441268795314	0.00267507003590224	0.959518480221375
"contig#21119"	-0.614852957303997	0.521353821379921	1.53397565428442	0.236898277013541
"contig#2112"	-0.379732707393038	1.8289760299199	0.937468154721344	0.350180945857818
"contig#21120"	-0.648335158765694	2.46457957181817	3.08889512294858	0.101771001578342
"contig#21121"	0.247148254529915	1.63666517661692	0.246009148251043	0.627981827520871
"contig#21126"	0.433803943958592	0.994318540228651	0.995622163936944	0.336152598560292
"contig#21127"	-0.602603937363489	1.63971158066037	2.01349069545109	0.178878576173293
"contig#21128"	0.0699763437307694	2.37381900054569	0.0658615835142261	0.801337751602935
"contig#21129"	0.391287312150554	3.10032831347866	3.13174607368892	0.099397164789954
"contig#2113"	0.079783286080042	3.90960436966444	0.248837204393807	0.625940221992265
"contig#21132"	-0.664958687757028	1.10025409163319	1.61436574943509	0.225621114885344
"contig#21133"	0.424110729610916	0.258687183265802	1.52882356485413	0.237410682619649
"contig#21134"	-0.482571834534461	-0.302938421888009	0.667417086262836	0.428322692754601
"contig#21136"	-0.372215712539624	2.36192451530112	0.387176079388794	0.544291397517036
"contig#21137"	0.159776200499102	0.16196110297739	0.151599287245723	0.703120257551689
"contig#21139"	0.740056989491181	7.52276972496683	0.594734733859657	0.454056383625989
"contig#2114"	0.140843934171675	4.68610995271245	0.307671278673684	0.588257518651031
"contig#21140"	-0.759613741510358	2.28375778160751	0.946150593676669	0.348033161989965
"contig#21144"	-0.110769637947051	2.86166652015076	0.129532239956082	0.724532355032771
"contig#21145"	-3.18688906283332	2.76559274406213	16.0637358053476	0.00142226589488269
"contig#21146"	0.0532119565140235	2.07893307210474	0.00871304703317412	0.927019823045211
"contig#21148"	0.11208860233611	2.58674600736787	0.167775257148109	0.688534393183445
"contig#21149"	0.182263758898603	0.862843374196093	0.0296875953089528	0.865791158734856
"contig#2115"	0.0494406856887432	4.33848574112884	0.0369648626684575	0.850421147955748
"contig#21150"	1.23925899264038	-0.453668915582519	3.92074948891645	0.0687339718077019
"contig#21151"	-0.277896751489527	1.13060201488935	0.754762366058048	0.400184307288795
"contig#21152"	-0.830130072004019	1.70700486596775	2.81557640921771	0.116646242556349
"contig#21153"	-0.108184257476733	0.58654312941881	0.0851078802553832	0.774934634401016
"contig#21154"	-0.0697618982505942	1.78553675083983	0.0658713372067026	0.80132338451142
"contig#21156"	-0.0618901872961684	-0.478813204898313	0.0121067546046887	0.914025395771807
"contig#21157"	0.820873028978658	1.05483086489723	0.612805146704655	0.447427038639082
"contig#21158"	-1.33535327720182	1.390266152515	6.01311478184273	0.0286986790900709
"contig#21159"	-1.22355981534075	-0.23610161591888	3.94127086422401	0.0680977940254086
"contig#2116"	0.20592526500992	3.48723203691462	0.798917221715742	0.387105401491237
"contig#21160"	0.184671954641799	1.150873044555	0.474497651407875	0.502615605020091
"contig#21161"	0.201167443708424	1.04741286590539	0.426431714160269	0.524732426307905
"contig#21162"	-0.259546929205765	-0.42088788507626	0.104277837113856	0.751767935159549
"contig#21163"	0.494821887812334	0.93811181843743	2.04758208499429	0.175232287248093
"contig#21164"	0.191137767587457	0.475483551126258	0.0540002691552154	0.819775222692167
"contig#21165"	0.256243112199498	1.28992160543647	0.665142564854147	0.428933227034666
"contig#21166"	0.0198976895711637	2.27559385957212	0.00615904911436261	0.938600188279917
"contig#21167"	0.657068172944892	0.018162353222221	1.37788221300145	0.261021842939472
"contig#21168"	0.337704480325911	1.60869488773064	0.435858498174423	0.520380854468498
"contig#21169"	-1.7777116649881	1.23204302063849	6.26919846490493	0.0260177047738076
"contig#2117"	-3.06471494007877	1.93935393995458	12.5237058900654	0.00350888799430995
"contig#21170"	-0.225802747542422	3.85333960298994	0.851938192487384	0.37223941062296
"contig#21172"	0.0475424071526477	2.25470289179506	0.0487759717309892	0.828518797484664
"contig#21173"	0.110186331850517	3.71262155109386	0.116300151833558	0.738401254940677
"contig#21175"	0.14269470342353	1.04460053598912	0.201490578157922	0.660655507713789
"contig#21176"	-0.181377119741414	2.74776620316465	0.370745022923322	0.552752573139542
"contig#21177"	0.431874787504133	0.742162094125981	2.04856512114127	0.175135677995427
"contig#21178"	0.00312634490740817	0.152829428396944	5.14113951510284e-05	0.994385345523509
"contig#21179"	0.128828854961789	4.27172185809117	0.0897342075015115	0.769138143902133
"contig#2118"	-0.377940747448138	8.1240377745061	0.840590798297478	0.375528041039319
"contig#21181"	0.253986855272128	2.36958495795012	0.358799868333785	0.559222825820909
"contig#21182"	-0.383104470960237	3.00092998138818	0.469142475261394	0.505125759391207
"contig#21183"	0.280222795264835	0.171231758611916	0.166259245657416	0.689935215561835
"contig#21184"	0.658063755261226	0.361585930372731	5.0597701572062	0.0417883089548959
"contig#21186"	0.938202933338111	1.4878858798866	0.735095024193464	0.406397453928052
"contig#21188"	-0.517080975758052	0.69892130017484	3.32349250551334	0.0905564264599118
"contig#21189"	-0.245687604742858	3.10589257108354	1.07713769136284	0.317607347402862
"contig#2119"	0.171033964697605	3.73052347027431	0.166933266986073	0.689343710791946
"contig#21190"	0.084153836489293	1.29956930261251	0.0140295726313578	0.907481351901213
"contig#21191"	-0.267282799870387	2.38313143526801	0.883459860841385	0.363802869701262
"contig#21192"	-0.530453404941953	-0.0665103323238771	1.38612848825942	0.259667258049163
"contig#21193"	-0.415347417956495	1.86381261804815	0.355733659527935	0.560884591127626
"contig#21194"	-0.0508377395248718	2.40507577618422	0.00363680287514146	0.952807355155178
"contig#21195"	-0.465158976362466	-0.149477139075463	1.28482658091242	0.276818595607993
"contig#21197"	0.370558658568638	0.689845812449315	0.452946753517668	0.512445748835028
"contig#21198"	0.159405273259366	1.40527551490627	0.195316935742394	0.665553243225691
"contig#21199"	0.146783656475669	-0.036749338968777	0.0873800278371013	0.772092075147149
"contig#212"	0.735698862191144	13.917187275831	0.461567498687602	0.508525766408634
"contig#2120"	0.11833430822212	6.41160643410809	0.43025101404362	0.522910261374127
"contig#21200"	0.822542515084178	0.965909428788251	1.20248211855713	0.292254123195512
"contig#21201"	0.032423017314438	1.11100899548674	0.00672997732748152	0.935832721026147
"contig#21203"	0.124632185763223	3.11698184806328	0.304640425929886	0.590026291681843
"contig#21204"	0.0774724335615079	1.87793069489694	0.0821593203649247	0.778752739422403
"contig#21206"	0.356510567264996	0.0759248450430211	0.219937979041227	0.646669681670531
"contig#21207"	-0.377715645034525	2.34459373281679	2.36023817194281	0.147609439713826
"contig#21209"	-0.160852240122263	0.609434142777397	0.106413423031882	0.749333006908409
"contig#2121"	-0.174439937614348	5.1962485072233	0.896188832218439	0.360476215884849
"contig#21210"	-0.026964121170736	2.52824281704055	0.00177167582621667	0.967050287537505
"contig#21211"	0.158346542992769	1.92346940929725	0.116489963690648	0.738196577822688
"contig#21213"	-0.134426112570359	1.80432777895993	0.103213915420969	0.75299133295385
"contig#21214"	-0.14011105141783	3.91575693078965	0.106558309755985	0.749168800572568
"contig#21216"	0.0491228007491429	1.50568712043024	0.0309171278484265	0.863040740243581
"contig#21218"	0.110777065518755	3.10888139628783	0.0381708571201548	0.848048972767017
"contig#2122"	0.0629079218658234	4.55993636010824	0.159220063612801	0.696128315582085
"contig#21221"	0.347782034901421	1.02408365395935	0.810446796717342	0.383853278885258
"contig#21222"	0.416923479839019	0.364331544711093	0.534301141312406	0.477464872414548
"contig#21224"	-0.667666027112617	0.990974514008207	3.40326535333421	0.0871602335452986
"contig#21226"	0.944837679833169	1.23167722963942	1.96904049779925	0.183427110856349
"contig#21227"	-0.131966065804231	-0.655361558115896	0.0991525574610535	0.757681968052169
"contig#21228"	-0.0285910332195137	-0.616719701281796	0.00485775082589622	0.94545914718994
"contig#21229"	0.0856650969616611	0.854745126185879	0.0204102212853695	0.888535645646156
"contig#2123"	0.329529450430862	3.64269251093368	1.51883383177279	0.238951231011043
"contig#21231"	0.112004467848208	0.0236569550732798	0.101997074931248	0.754344085687664
"contig#21234"	-0.0331346194922064	1.25529129123267	0.0137920583213052	0.908244447364714
"contig#21235"	0.424435873488411	1.17856662211133	1.52220496597137	0.238376317333573
"contig#21236"	0.393481748003634	0.490004259904712	0.596170262563354	0.453523826971787
"contig#21237"	-0.0347952648530589	1.19681124174774	0.00891060558959393	0.926187131331006
"contig#21238"	-1.44940833484669	0.834123622363086	5.0288708109803	0.0425370324327126
"contig#21239"	-0.0765419475733572	1.31944263858816	0.0216345568942531	0.885266232711457
"contig#2124"	-0.0328859717422317	4.3914112431004	0.0373794507366545	0.849578810637612
"contig#21240"	0.133591434785166	0.468186754336534	0.052068722606665	0.822967170623514
"contig#21242"	0.231909403040241	-0.215010841909989	0.101475492366337	0.75500549081628
"contig#21243"	-0.074889146293769	5.19104252737419	0.0146114308314858	0.905592113638365
"contig#21245"	-0.903088716208371	1.1446789730207	5.71580393297983	0.0320790885586826
"contig#21246"	0.132528872245527	0.246074205644443	0.0821935078595669	0.778757116057333
"contig#21247"	0.299166381158411	3.93470450873151	0.299710932379038	0.593117910061329
"contig#21248"	-0.683107126490674	1.39630091625832	0.922987765525647	0.353806264610088
"contig#21249"	-2.34562102177122	3.78536684830905	20.4171930864771	0.000543822167206175
"contig#2125"	0.333473652159932	6.53007398464945	0.121227937527743	0.733147137277672
"contig#21250"	0.59610254130524	0.568231182005551	1.7282632511873	0.210817014332785
"contig#21253"	-0.380788118723452	1.00931691369744	1.08072258689495	0.316833362374433
"contig#21255"	0.151094557772644	1.18108210103091	0.304980574953997	0.589821079075647
"contig#21257"	-0.732096631777437	1.46855050504777	0.865100300899131	0.368864485943541
"contig#21258"	0.0409680933881848	-0.375276215136518	0.0130905093350569	0.910597328478874
"contig#2126"	-0.488463123062445	4.97254479504921	1.74531503248996	0.208710547703572
"contig#21260"	0.111937056657939	0.351828087872872	0.0606795828967182	0.809179502960013
"contig#21262"	-0.149869606434836	0.579935729383766	0.214247447785339	0.650845949702556
"contig#21263"	0.316158739704499	0.223785936769436	0.21440912749227	0.650807002905342
"contig#21264"	0.144858790058049	0.836497006871016	0.0535895942125987	0.82044876156846
"contig#21265"	-0.123546063659832	3.10936685395339	0.119810317003296	0.734646107375951
"contig#21267"	-0.451644070691251	1.58634022384648	1.04367920575117	0.325162640138065
"contig#21268"	0.0845947326222799	1.26144520287164	0.0463659773070696	0.832763146881125
"contig#21269"	-0.084509923274067	0.88602566866789	0.0733485010739273	0.790627189578282
"contig#2127"	-0.707717402899759	3.62315728354681	4.49848795692185	0.0532314396985152
"contig#21277"	-0.0415648874563319	1.31314211044726	0.0142410312656426	0.906770422802067
"contig#21278"	-1.33612019625392	1.52822583838712	8.05272079697103	0.0137036849092002
"contig#21279"	-0.126668489864693	5.07644317292097	0.0379139784667043	0.848554208055496
"contig#2128"	0.0745064628955424	4.91088904786536	0.234535005503607	0.635959017703181
"contig#21281"	0.0757480033892666	2.39082366806743	0.032272195904354	0.860135363556712
"contig#21282"	0.390527109644532	1.00878250815653	2.14378195735199	0.166088722647271
"contig#21283"	0.277938187700872	0.146982695916833	0.538199765087752	0.475752714091091
"contig#21285"	0.0241601990947494	1.98396597881813	0.0080629905187568	0.929771977890678
"contig#21286"	-0.0152660156216227	0.98203926870986	0.000942358476861772	0.975965666245636
"contig#21287"	-0.144409627296676	1.93723904934298	0.367747726842689	0.554315567947704
"contig#21288"	-0.0225615087540608	1.0908747026129	0.00169356415710066	0.967784386780647
"contig#21289"	0.502575250370784	0.956740681229276	1.32197606799167	0.27046151415439
"contig#2129"	0.406341262935014	4.85854936088332	2.50630212500712	0.136732983677063
"contig#21290"	-2.87350376216776	1.47585002444831	11.6354569383119	0.00449704811755151
"contig#21291"	-0.15374365474322	1.01488335404795	0.0518664290043258	0.823305060639158
"contig#21292"	0.0743297296755122	1.29559444657015	0.0955274807932906	0.76199210921494
"contig#21296"	0.139968306211263	2.61481558343397	0.0723665695268426	0.792043158210426
"contig#21298"	-0.00510477008282788	1.29863335647907	0.00043719988326031	0.983624489406959
"contig#213"	0.197856167983235	9.31243979021504	0.394156133520001	0.540618645504477
"contig#2130"	0.0147657991056853	5.08591565451621	0.00709899159594834	0.934092393118321
"contig#21300"	0.510351069900854	-0.509772907657632	1.20502628850207	0.291732105410585
"contig#21301"	-1.65388320661779	2.10003694553851	10.5252482118272	0.00622077965760986
"contig#21302"	-0.162034210125764	1.46970677194601	0.33908433848604	0.569975235659125
"contig#21303"	0.187200512457128	1.60447760432247	0.284048233313986	0.60276773002627
"contig#21304"	0.924146592247803	0.0476029378891352	2.91352569067101	0.111027878025711
"contig#21306"	0.262432470949297	0.13112113697731	0.351599469286287	0.563129389743012
"contig#21307"	-0.0186860875778439	0.344509716665402	0.00209550863905809	0.964162209897199
"contig#21308"	1.00382790555579	2.17309096686264	1.89497902281323	0.191338498376577
"contig#2131"	0.213828725442403	6.02709922364032	1.28613914951115	0.276536689053968
"contig#21310"	0.44401084811523	0.653290168543356	1.98269082284218	0.181761833625096
"contig#21311"	-0.371442004370694	2.04574388834292	1.78836904901863	0.203264912156255
"contig#21312"	-0.0254245039449191	1.96491171455427	0.00153344161432234	0.969344270560206
"contig#21313"	-0.922162935351295	0.281233605220231	1.61721850880323	0.225234020996737
"contig#21317"	-0.137884533714517	2.99487885757934	0.0914144241763097	0.767055752950781
"contig#21318"	-0.054010520090736	0.190675668126819	0.0118163010683284	0.915058555852355
"contig#21319"	-1.42162006992864	0.938095690901192	7.09810879973921	0.0191477870115944
"contig#2132"	0.067201426703395	5.42527028311917	0.0969408674362111	0.760297419977665
"contig#21320"	0.396795550776603	2.1204033564074	1.95640571353492	0.18449456845791
"contig#21321"	0.254472428366772	2.12254426762527	0.239119450361166	0.632795210525096
"contig#21322"	-0.683720387553849	0.705587403132061	2.55232807182772	0.133507306976536
"contig#21324"	0.221543899985509	0.824345927071993	0.479911904415658	0.500229670203933
"contig#21325"	-0.337200521643012	1.84944432528146	0.225903955160019	0.642276541625371
"contig#21326"	-1.13336416680029	1.12120492969734	1.58160512023859	0.230129652912537
"contig#21327"	-0.161121388710586	0.83634937164391	0.133001552685993	0.721064184479235
"contig#21328"	0.149630634444984	1.74412971194658	0.381974746733243	0.546854244685012
"contig#21329"	0.315458789339615	1.60237498443241	0.731293636321756	0.407510273064015
"contig#2133"	-0.0643665431128294	2.00038770018297	0.00909140423504805	0.925457153253975
"contig#21331"	-0.460644379076018	0.284687643311669	1.17246671602178	0.297984999804223
"contig#21332"	0.122813294762979	3.60201754209767	0.149921346678253	0.704725797450145
"contig#21336"	0.374545151462306	0.992423863134788	1.46634468773528	0.246737102240466
"contig#21337"	-0.150579292627465	3.24819304512952	0.496309504893355	0.493124785091562
"contig#21338"	0.118532816457239	0.102903094784702	0.0581070420441683	0.813183729484299
"contig#2134"	0.110665218653162	6.92600333721177	0.112489926530626	0.742550217389412
"contig#21340"	0.055140321906561	1.06447537511519	0.0268303268901007	0.872320591239108
"contig#21343"	-0.464028194169458	0.385235789072052	0.426922672213414	0.524620833947528
"contig#21344"	0.532689700924603	1.21242249572686	0.475882018742708	0.502134876133173
"contig#21345"	-0.152193394222846	1.62471588586335	0.153815083794822	0.701114962680489
"contig#21347"	-0.532131441262594	3.10441572832165	1.30520840764937	0.273382659805408
"contig#21349"	-0.363964157684652	1.47721345352999	0.776363817926134	0.393875399909054
"contig#2135"	0.160333981887429	5.85190171873582	0.237378434675073	0.634025275916766
"contig#21350"	0.467185902089503	0.723627899968846	1.62465918502638	0.223988295583892
"contig#21351"	0.138255536425229	2.00455724667337	0.0866780868538794	0.772981247751238
"contig#21352"	-0.287485428551076	0.572103672717593	0.130277167771418	0.723804302350351
"contig#21353"	0.385059641849091	3.29779193925417	3.56321626570964	0.0808016546432928
"contig#21354"	0.0745079327881985	1.42857907013129	0.00739811519891554	0.932736014677872
"contig#21355"	-0.0997784960912566	-0.780387003593852	0.06617862617087	0.912576951384881
"contig#21356"	0.190875901615264	2.83117464583237	0.121100960339634	0.7332809963273
"contig#21357"	0.13676993674701	0.477962393364561	0.0810236892074399	0.780291830744341
"contig#21358"	0.294239157887631	1.16791141578526	0.166777687719225	0.689480118437534
"contig#21359"	-0.0372283802316039	-0.620666862893698	0.00333081605860739	0.954833799662981
"contig#2136"	-0.794596474288823	0.912519239611505	7.54015315827456	0.0162239029625612
"contig#21360"	0.329359351456458	1.43897679514113	1.40936528223306	0.255672078688932
"contig#21361"	0.097609996375795	2.81508382881905	0.0455208079161269	0.834279892397536
"contig#21362"	0.330608683463139	6.39837639311634	0.294965763498379	0.596026939908484
"contig#21363"	-0.453393554364453	-0.211856094112384	1.533663259052	0.236707852824073
"contig#21364"	-0.0479494658561529	0.361666848260381	0.00598020950921118	0.939509044184695
"contig#21365"	0.427514660765651	1.20215052087129	0.738249221752561	0.40541879413844
"contig#21367"	0.0427555038128608	2.21249961768044	0.0329329829664612	0.858696943106493
"contig#21368"	0.0126859433978957	1.69049263883396	0.00116056271695842	0.973327159446696
"contig#21369"	-0.366801514904546	2.86892422236288	1.88651992145943	0.192019430314059
"contig#2137"	-0.0492013963738809	4.90357948789566	0.0888821019089378	0.770151212145716
"contig#21370"	0.156078237680126	1.03739706771997	0.12705052892347	0.727092111746293
"contig#21373"	-0.155173278603488	1.28510792301802	0.39954393469368	0.537903915183902
"contig#21374"	-0.605991717373615	1.851948948223	2.29373413600576	0.153258810807378
"contig#21375"	-0.0106543386564626	2.22394020205084	0.000725392512800921	0.9789123865511
"contig#21377"	-0.0107601752491331	1.43108312198897	0.000610033342381549	0.980661327452923
"contig#21378"	0.437468808885345	0.275992201846217	1.96960183115054	0.183116145666467
"contig#21379"	0.127004095687819	0.827381777292034	0.11429942983087	0.740514280793558
"contig#2138"	0.334119780578095	2.61746682881181	0.967392248908047	0.342853705641988
"contig#21380"	0.29888915371484	1.39717870774146	0.543863712683568	0.473626449337425
"contig#21381"	-1.02606700354627	3.76149272530564	4.52397449844308	0.0526494432538161
"contig#21382"	0.618044704951286	-0.69831981425824	1.3742738361993	0.261617568892473
"contig#21385"	-0.95434034152928	1.71442110166506	7.35280749380132	0.0173717662678771
"contig#21388"	0.483052300578028	0.889526437822938	1.38803777037607	0.259257132845148
"contig#21389"	-0.779116068032788	-0.219593353932998	1.01824030142455	0.330914994406983
"contig#2139"	0.175198609439187	5.63646969882857	0.667923958434895	0.427992516880692
"contig#21390"	0.195607218275071	2.51230187734835	0.184909241110181	0.674062338665365
"contig#21391"	0.150371436945227	1.22431564528271	0.0856888635517393	0.774241034505303
"contig#21392"	0.103698008384047	1.63334259752905	0.0321591533547184	0.860377725398059
"contig#21393"	0.437580695087544	2.12415722500927	2.13067478180072	0.167298503805325
"contig#21396"	0.644451689367488	-0.0306273991781655	2.56030379572836	0.132768203530959
"contig#21397"	0.205241229407656	-0.154795037520966	0.169756037015887	0.686881676825003
"contig#21398"	0.903419580642961	14.5956967425364	0.617526090154662	0.445719454608082
"contig#21399"	0.0400676066543961	-0.238714050599603	0.00557283210695028	0.941601473013983
"contig#214"	0.0747361938773448	7.5639051271299	0.0695175180542995	0.796030276303113
"contig#2140"	0.526677188547123	1.29633648321084	0.7328486313954	0.407096688942272
"contig#21400"	-0.119563341861464	2.90247563306303	0.290905218639116	0.598441873538937
"contig#21401"	0.174688436659202	1.28181782285919	0.347864148518479	0.565085423089648
"contig#21404"	-0.0270944555460747	0.351367246540708	0.00145480914284509	0.970140181746481
"contig#21405"	-0.133198020704287	-0.490521151997389	0.185251572698461	0.673703596768098
"contig#21406"	-0.422515819327856	0.886677169257558	1.81083451930695	0.200617784731771
"contig#21407"	0.478705503493111	3.54166937063081	3.23713104447792	0.0944677975253708
"contig#21408"	0.221958612458424	1.16473851977372	0.307809867785518	0.588197598892034
"contig#21409"	-0.101142347087614	0.630579059596536	0.0201619062612011	0.889210859549123
"contig#2141"	0.0834378718825491	3.70314562500971	0.145336733214535	0.708976377849797
"contig#21411"	0.248578587353992	1.28264996290416	0.111877251314028	0.743224674081982
"contig#21412"	-0.560481769532521	1.26239947191884	2.85192483999592	0.114261999095493
"contig#21415"	0.291475379775127	1.66683723920451	1.11171022192426	0.310252463935899
"contig#21418"	0.135940837430211	0.670547674288781	0.072123021274484	0.792384452809207
"contig#21419"	-0.534826043597988	0.780093508967968	2.24166357597595	0.157393445459789
"contig#2142"	-1.13543849051877	2.77540775087539	4.6121662442012	0.0506930259721245
"contig#21420"	-0.402753684585695	1.72248788774067	1.07240819449589	0.318824911182603
"contig#21423"	0.169907826913564	2.27768413704251	0.469583085292813	0.504798994986364
"contig#21426"	0.304471594772137	0.815155368470121	0.433962649810259	0.521275115867519
"contig#21429"	-1.75288364201029	2.42314971552707	4.059887957068	0.0645555372318444
"contig#2143"	0.26780370747748	7.18386843184482	0.710240049318137	0.414179523016879
"contig#21432"	-0.221000344259084	0.120705087074641	0.204272752883832	0.658565361438997
"contig#21433"	0.215351617476279	2.93205986974664	0.200000976466432	0.661905205105466
"contig#21434"	-0.0724988670787652	0.501471330866486	0.0174230504529569	0.896959995635562
"contig#21435"	-0.386441621697244	1.04840700848795	0.802333938881344	0.386296362623786
"contig#21436"	-0.96883196049424	-0.677096116819342	1.97785556455966	0.182513475846178
"contig#21437"	0.333325184762757	1.50130387356468	1.52862066949141	0.237440207624535
"contig#21438"	0.0579212306584518	3.6488372409726	0.106916992976946	0.748706304651878
"contig#21439"	-0.292969412976312	0.980426209224076	0.456266257439061	0.510929859604239
"contig#2144"	0.210162905738501	6.83647630241748	0.595729198871574	0.453538148262367
"contig#21443"	0.247818201917497	3.20302681567092	0.288836139381637	0.599830436711518
"contig#21444"	-3.51780451056089	1.24965068793472	17.5626048147189	0.00100498528938736
"contig#21446"	0.195115663964797	1.20892369644843	0.493109828082835	0.494497121391212
"contig#21448"	-0.243926680726776	1.2326574954329	0.193412283136387	0.667142291333231
"contig#2145"	0.0726979258359627	5.09496999111635	0.0449995120392157	0.835216262358442
"contig#21450"	-0.072027708977499	0.835922669242689	0.0150022544596725	0.904344523947699
"contig#21451"	0.0477081974107737	1.38564397650683	0.00636470319292965	0.937599015704071
"contig#21452"	-0.609469694913851	1.18261689251346	0.985665052855953	0.338496159190097
"contig#21454"	0.42186249497832	-0.0133308010823861	0.972439722752175	0.341559540298397
"contig#21455"	-0.112691259270458	0.00663831771280738	0.099048638504062	0.757795279782487
"contig#21456"	-0.146783375383376	1.94084316652524	0.274270247191899	0.608988809094705
"contig#21457"	0.0627490011021824	-0.261781322439748	0.0192048961585736	0.891853722758184
"contig#21458"	-0.101633599864236	3.27664906240979	0.053559288098411	0.820498573917453
"contig#2146"	-0.147795194057739	3.86603777486631	0.18519251735265	0.6738287619642
"contig#21461"	0.331650787923559	0.76568637295649	0.645186579202847	0.435860606108346
"contig#21462"	-0.248526437448239	-0.203815239170543	0.380620835339643	0.547572352268698
"contig#21463"	-0.0927450962423222	0.546816100635943	0.0595307634397807	0.81091525588614
"contig#21464"	-0.0974165106980189	3.43200666540618	0.0782293310315905	0.784007225650588
"contig#21465"	0.0228475011162567	0.738115817765668	0.005351926764007	0.942756263155178
"contig#21467"	-1.49204944000071	1.45621250843455	6.22954522550644	0.0264129636924523
"contig#21468"	-0.47304995295881	-0.232021009986746	1.24722409472791	0.28372853973691
"contig#2147"	-1.56680664839398	6.06214896753628	5.81864117062109	0.0309528214815697
"contig#21470"	-0.704311961104539	2.08406811946978	2.16594620619207	0.16432478719714
"contig#21471"	0.186437489256673	-0.115687515373756	0.199164642330426	0.662512589108075
"contig#21472"	-0.118903148044537	3.50090936171142	0.182780435891164	0.675784707942151
"contig#21473"	-0.179833852970323	1.74364649116608	0.110105659368989	0.745186618245054
"contig#21475"	0.198745543022437	2.47122277516385	0.501991406868673	0.490704255866934
"contig#21476"	-0.292742320045704	-0.148121855948143	0.703191388218215	0.454791102051625
"contig#21478"	0.0385484218523543	2.83940472724426	0.00343983349736281	0.954101502986312
"contig#21479"	0.262024238474476	-0.353100415999907	0.188678547821532	0.670971686838846
"contig#2148"	0.137713179434223	3.21459327127955	0.562756644900417	0.466050979188146
"contig#21481"	0.108496063146094	2.7911759463438	0.185957478159365	0.673122415125074
"contig#21482"	0.0467400753245865	-0.189281726088671	0.00861527079254905	0.927429194204613
"contig#21484"	-0.172114090572239	1.611721496001	0.127370859446796	0.726763602361178
"contig#21485"	-0.263398590609378	-0.377850064711283	0.6242378710901	0.443161365409179
"contig#21486"	-0.488862107439692	2.08906265334458	0.580082960871047	0.459551897198816
"contig#21487"	0.288551020217837	3.45313036360935	0.408487871107828	0.533574316693667
"contig#21488"	0.15595879473005	2.63932337690611	0.0478601155139444	0.830145657917649
"contig#21489"	0.588404646246221	1.71783117930127	5.73076614699792	0.0318512202262391
"contig#2149"	0.232001829558575	3.55349864891577	0.425403577891983	0.525348003520173
"contig#21490"	-1.26285281475546	0.734025175592748	5.18244554556246	0.0399297207031904
"contig#21491"	0.154686150780784	2.74927839836608	0.291320772090894	0.598183485808548
"contig#21492"	-0.0170951787485934	0.528122105023707	0.0010745341476279	0.9743360296837
