"logFC"	"logCPM"	"PValue"
"contig#1030"	-0.206482400018228	8.0628974285332	0.594186141541001
"contig#10300"	-0.189743177499969	0.494063255533121	0.562000978139597
"contig#10301"	0.153684519392194	4.90074109209878	0.619795943029204
"contig#10302"	-4.35969041560881	5.62152896957858	1.14183027362411e-08
"contig#10303"	0.177827435694969	4.01985098189202	0.762557763940261
"contig#10304"	-0.396345580629849	2.18052974912643	0.418638346787722
"contig#10305"	0.000297419066716967	1.15505092207341	0.999999999999999
"contig#10306"	0.189129088898069	3.33686088643356	0.534595413694618
"contig#10307"	0.774785338335156	0.88151125238538	0.39837553718623
"contig#10308"	-0.340867580762605	0.392347628254092	0.255589183613798
"contig#10309"	0.210733246584511	2.75697131746618	0.618367731964184
"contig#1031"	-0.127150016901573	2.98205451297463	0.759208610250927
"contig#10310"	0.190509427319682	2.66302409244999	0.628576996693257
"contig#10311"	0.216848673332038	1.01005177835828	0.642322431650693
"contig#10312"	0.365932253395614	0.861131121309841	0.477949497674816
"contig#10313"	0.233902448338587	1.43140012808716	0.444397046446339
"contig#10314"	0.0773463321548772	3.92827704259842	0.795248638294526
"contig#10315"	0.144257017858211	3.466500213244	0.724783434987469
"contig#10316"	0.626087227969288	0.1160054948616	0.168977475703825
"contig#10317"	0.76130268190716	2.65163325475692	0.196896323429763
"contig#10318"	0.129334793064056	2.69317221561176	0.658778813888388
"contig#10319"	0.0480858297573711	3.14071988555887	0.938457896203318
"contig#1032"	0.0323528798076083	5.75203400721798	0.918541077556254
"contig#10320"	-0.05318546440662	2.62034011454271	0.918311323508997
"contig#10321"	-0.443624852129461	1.26774469439516	0.365765803880634
"contig#10322"	0.411768266406393	0.319155205884843	0.418556762994769
"contig#10323"	0.203279888166874	5.39326831849254	0.398067841474146
"contig#10324"	0.0405475515235517	2.69698716107351	0.950546486996933
"contig#10325"	-0.206464042104567	1.36839195487621	0.663216997743258
"contig#10326"	0.188628079591511	-0.125172064357529	0.742451093602015
"contig#10327"	0.241554527890853	-0.0224970083992523	0.657308719539773
"contig#10328"	-0.440900171169104	3.89933894653675	0.150802518035993
"contig#10329"	0.0505208845780184	3.90487307123122	0.942597266552553
"contig#1033"	-0.329146405652838	0.0936095188808371	0.47160265767614
"contig#10330"	0.116051752497811	4.0861017382374	0.75899447130218
"contig#10331"	0.126822010858351	3.72817620185903	0.595234710326629
"contig#10332"	-0.0529055202395017	1.48264119486217	0.948979253628748
"contig#10333"	0.195796393274832	1.95415639715636	0.472686432577573
"contig#10334"	0.14618388018063	1.1090368663316	0.875675567341851
"contig#10335"	-0.0494772838414317	0.477201290930431	0.922860823139325
"contig#10336"	0.122113594022473	1.67498535353312	0.84754420074004
"contig#10337"	0.0163649010309041	1.26854870577112	0.982463531254427
"contig#10339"	-0.227095662004722	0.552545586758326	0.608311462148103
"contig#1034"	0.224572711195673	3.68030626882341	0.421827084994127
"contig#10340"	0.0281081374007097	2.07984384109265	0.958598914902002
"contig#10341"	-0.0512793105628174	0.991621065601761	0.912913969285896
"contig#10342"	0.188725591715826	-0.549578199673295	0.894486009187722
"contig#10343"	0.0697034780230235	3.5282821858321	0.833058272164582
"contig#10344"	0.570878251772594	2.71079390095782	0.371235734415137
"contig#10346"	0.318262454024049	2.84661487605323	0.357537939792589
"contig#10347"	0.161604011483666	4.24737634921536	0.602252989850046
"contig#10348"	-0.027977523537723	2.68966857137348	0.939204169974717
"contig#10349"	-0.0370035405605923	2.22847430569351	0.90653380734523
"contig#10351"	-0.182601939500133	1.13301278550772	0.491493686797573
"contig#10352"	-1.3921924552329	3.38659982643877	0.0112993626193825
"contig#10353"	-0.228716650147765	0.0799856368989797	0.700030881855724
"contig#10354"	-0.403676274943849	0.651469530462214	0.367887478005783
"contig#10355"	-0.0387563697577478	1.18233853410316	0.893485773219867
"contig#10356"	-0.367228656322983	5.66357152971063	0.464113502793438
"contig#10357"	0.0406791291219308	2.20381940955095	0.949258166035312
"contig#10358"	0.0305969100993481	3.91502106644975	0.906631085238463
"contig#1036"	0.253389332897782	0.316488906299329	0.721841371998791
"contig#10360"	0.159504124361265	3.0706978202678	0.520628684238367
"contig#10361"	-0.259040988115282	2.02812239540579	0.744710437701585
"contig#10362"	-0.632969698502606	3.8543515661	0.163659727054164
"contig#10363"	-0.359833676767352	4.90907637729658	0.492746183695176
"contig#10364"	0.0706189631628816	2.33120872192929	0.77959323078227
"contig#10365"	-0.286311636248634	0.413163494439814	0.646503379458904
"contig#10366"	-0.33283594958533	3.6689087966724	0.521020803710429
"contig#10367"	-0.233286989234337	4.19987881602469	0.619462024323451
"contig#10368"	0.0413095081179481	3.84289089499977	0.926464907441809
"contig#10369"	-0.0593120522381069	5.11234648275461	0.81537152053952
"contig#10370"	0.0799440045485832	4.28661673309001	0.804944674406957
"contig#10371"	-0.0344618090309422	4.78967837075722	0.927128259419051
"contig#10372"	0.208190487937038	4.47105387179793	0.653644503853717
"contig#10373"	-0.0374488597092729	5.21947097874869	0.88724259057353
"contig#10374"	0.144963576843006	1.7988767432056	0.778584992419154
"contig#10375"	-0.460147896812105	3.11796834811163	0.279717822459088
"contig#10376"	0.269513302367826	1.41620596330642	0.402101595289966
"contig#10377"	-0.0629009361033246	2.12706563620848	0.928168676469767
"contig#10378"	0.104314652064366	0.750606833425052	0.901933504383035
"contig#10379"	0.018228054550111	2.3462504916734	0.967684970292917
"contig#1038"	-0.184201791015529	5.28989586797085	0.488482040505036
"contig#10380"	0.190176940885578	3.70624499894724	0.532018729541034
"contig#10381"	0.12892530745489	3.16986601525476	0.663176952063247
"contig#10382"	0.706895138164088	2.71497375152231	0.00901132945695127
"contig#10383"	0.394128769286075	3.41207204641382	0.31530351032455
"contig#10384"	0.170242881624548	3.43847107801365	0.662781854748797
"contig#10385"	0.305462752077636	3.70900990481378	0.297532434266982
"contig#10386"	0.243065276951874	2.63363640782654	0.438366641446107
"contig#10387"	0.0603204963096016	2.2545561387303	0.845452738906437
"contig#10388"	0.0317046247392211	4.20710111251156	0.9491737665426
"contig#10389"	0.204416468853322	3.52767384017406	0.504651447574804
"contig#1039"	-0.0390366580750594	2.28348360431959	0.896232961525117
"contig#10391"	0.050455409719407	1.55125762245746	0.890239957583658
"contig#10392"	0.0159678817930545	3.69070258856985	0.970364243890934
"contig#10394"	0.603135904394881	0.424474915781966	0.158123963476884
"contig#10395"	-0.13422798590789	4.81678690506799	0.67216085357239
"contig#10396"	0.00734133572301637	2.14292834121101	0.999999999999999
"contig#10397"	-0.419053607585927	2.22624478083393	0.312423102065348
"contig#10398"	-0.210492346643919	4.06379670901794	0.539968108369419
"contig#104"	-0.437365699053049	7.99784220795398	0.344560502769155
"contig#1040"	0.15619757717349	5.83684798267383	0.55734497697383
"contig#10402"	0.337384719076912	3.55665766496194	0.421771430876906
"contig#10405"	0.266530903800565	2.28186771317462	0.331741958810431
"contig#10406"	0.0225574929178887	2.53321456057921	0.965819216436266
"contig#10407"	-0.84009951557608	0.931297656260701	0.0132806578048465
"contig#10408"	0.269502477321353	-0.273156464585539	0.635331608230813
"contig#1041"	0.0734388325814042	1.16297988942918	0.864799199195107
"contig#10410"	-0.021669187631574	3.09135602077913	0.971053402665807
"contig#10411"	0.0971400191708676	2.83736521652657	0.781714252109796
"contig#10413"	-0.441149124713847	1.5898900556908	0.240389803915262
"contig#10414"	-0.26385334857991	4.95520191388406	0.429266830640452
"contig#10415"	1.29768406567256	2.47260372175609	0.025174568773968
"contig#10416"	0.226350116755377	2.86456871699861	0.449486956794641
"contig#10417"	-0.13779740574535	2.28711546115772	0.755453987054794
"contig#10418"	0.0998833623368777	4.27366081421671	0.68500221777099
"contig#10419"	0.00813602299560473	3.6013672104452	0.989547252911479
"contig#10420"	0.0883494121534227	4.19231483251142	0.722603190714246
"contig#10421"	0.129418841847135	4.12045680445474	0.67740689580908
"contig#10422"	-0.190736261017574	4.91143140797746	0.443250257433976
