"logFC"	"logCPM"	"PValue"
"contig#108"	-0.0347926293542288	4.52928844542376	0.938041170119644
"contig#109"	0.160908878049987	2.84352610145412	0.672247195187145
"contig#110"	-0.136698737705571	3.90352248607	0.705405434581025
"contig#111"	0.0897868028980853	3.2776077443048	0.817419721285338
"contig#112"	-0.0391014434008134	7.19406795735931	0.921947017034659
"contig#113"	0.0175245771605072	7.06431339776166	0.958799625202882
"contig#114"	-0.14778999109895	5.61340961526022	0.733140799894686
"contig#115"	0.189619320563459	5.05100487970688	0.657245963409782
"contig#116"	0.0132730165788081	8.86148705313676	0.977924596437494
"contig#117"	-0.222601310338381	1.38007425057536	0.590257265761361
"contig#118"	-0.0296424742564347	6.7679874917567	0.936141198663078
"contig#119"	-0.202903927442818	9.59429417521922	0.570886675720487
"contig#120"	-0.0934390771424858	10.0068003551523	0.797421983408124
"contig#121"	-0.0473546080336293	4.61375283155952	0.897156334486388
"contig#122"	-0.384064507231864	3.69530579509989	0.287260809221544
"contig#123"	-0.173958849820622	8.95923481329114	0.644078335939583
"contig#124"	-0.192727913034741	1.43821152571103	0.799636494851152
"contig#125"	-0.0997643177256891	0.0903954076592661	0.925036518255379
"contig#126"	-0.115268615791493	9.20584565871789	0.765223327063308
"contig#127"	-0.16397945902349	7.27603768788969	0.714138208102711
"contig#128"	-0.255290552937997	2.51009317862986	0.598514887251223
"contig#129"	1.39181647436296	8.00059407802194	0.0114547022482636
"contig#130"	-0.119320389552006	5.78248177271644	0.815758127219128
"contig#131"	-0.780060000046128	12.8631740727559	0.323111598634841
"contig#132"	0.298889993273317	5.78476049204165	0.489177628415087
"contig#133"	-0.0455224378860958	3.14023648729692	0.95243427465475
"contig#134"	0.0192627437902517	9.16356967737031	0.97926311196396
"contig#135"	-0.329761734675623	7.43065020013638	0.389234853276222
"contig#136"	-0.285982641158135	6.88179012363751	0.455096385355434
"contig#137"	0.22231274296581	6.77998041070763	0.512913520887994
"contig#138"	-0.181545585171966	6.83338438878535	0.682579047694588
"contig#139"	-0.193579441618415	9.04367878681531	0.589744322532824
"contig#140"	-0.215254934652709	5.40539026950188	0.541917431157191
"contig#141"	-0.144321409103613	2.75326400152817	0.68840666930397
"contig#142"	-0.222376035391033	6.56403077073615	0.525524341415163
"contig#143"	0.256337720158355	5.71191278028399	0.486779544734422
"contig#144"	-0.328002075917	4.8316975909374	0.439461477240039
"contig#145"	0.0559473121451839	7.02478508706676	0.868785583125878
"contig#146"	-0.393855343291499	4.58698520583811	0.58131676178103
"contig#147"	-0.10126830632233	3.37648262114953	0.812201916840253
"contig#148"	-0.313229677555694	6.56248584067681	0.339480291074411
"contig#149"	-0.248258477937545	6.46968779005384	0.458920629000759
"contig#150"	-0.474784683190686	5.17513850935015	0.421161014130427
"contig#151"	-0.0954224647627142	2.93242513599771	0.844541433545505
"contig#152"	0.153359891725947	7.42163476459761	0.802451545795102
"contig#153"	-0.258826559210478	10.2339301472792	0.471038846170929
"contig#154"	-0.2440378731542	2.88976937756161	0.549361310201166
"contig#155"	2.11911303188337	5.45379672626801	0.000749686506662962
"contig#156"	-0.0484883062572042	3.34072089423817	0.918704516567086
"contig#157"	-0.205575758552556	6.71506737414326	0.528738823365702
"contig#158"	-0.0973092612468321	9.1225503418671	0.823011895971694
"contig#159"	0.0977489223246385	4.85386133075544	0.793551633801247
"contig#160"	0.193657021050173	8.76360162293719	0.706843655274839
"contig#161"	-0.199287021147716	4.84086241442814	0.669683998758572
"contig#162"	0.711327095221603	4.92082208621625	0.31537809498125
"contig#163"	-0.764985590051417	12.8051264895635	0.334146326722844
"contig#164"	-0.162673156878981	0.547095282700761	0.791256758914978
"contig#165"	-3.66220874821763	4.85413490305057	0.000473898524919907
"contig#166"	-0.210292496675543	5.14987601284109	0.548706131724725
"contig#167"	-0.332451087152442	6.12056391356545	0.554818344879261
"contig#168"	-0.103270272298151	1.69495635282823	0.911087355731212
"contig#169"	-0.357754178105923	5.75969748192759	0.399218612011039
"contig#170"	-0.179069391807509	6.16775577218067	0.618147292281023
"contig#171"	-0.166869767888732	4.80678995346626	0.726913060041404
"contig#172"	-0.121304991169371	8.78818360982733	0.737638664186187
"contig#173"	-0.206768754648857	4.59145753728212	0.738438417404004
"contig#174"	-0.0734535181920627	4.04865004251519	0.837926755413034
"contig#175"	-0.540454096399603	1.66920389097972	0.337823991196516
"contig#176"	0.0162555875608699	3.83823082997316	0.969441696407204
"contig#177"	-0.189019688042983	3.288146671069	0.586728555380557
"contig#178"	-0.165231239100918	6.60346000775849	0.678804459625951
"contig#179"	-0.392097711082166	7.08840966193479	0.246281300075912
"contig#180"	-0.465821392618507	0.400875347269375	0.328050959083042
"contig#181"	0.401622631966402	8.158102139937	0.353418926684208
"contig#182"	-0.533705283647739	5.36019539193604	0.346704747552251
"contig#183"	-0.572219081897121	11.7291609589285	0.460611879225354
"contig#184"	0.704691434862009	6.95229470285131	0.400956834803818
"contig#185"	-0.0496054954332921	3.86145088770491	0.908971940200104
"contig#186"	-0.163954800601745	5.90156380758702	0.674024130986174
"contig#187"	-0.28458397352175	2.94658498894185	0.402219781659351
"contig#188"	0.0544444358746279	11.3851913322075	0.923398260571992
"contig#189"	-0.0614982197583959	5.98524076726175	0.867360588277894
"contig#190"	-0.120294524978242	3.938042497793	0.742219100523202
"contig#191"	0.484683765928751	0.730364160537253	0.283964370064354
"contig#192"	0.129295795423642	4.41185449097825	0.725804750829441
"contig#193"	-0.236764409080543	7.20453766405701	0.589489363597013
"contig#194"	-0.138334178518493	2.24695223436949	0.704090621309275
"contig#195"	0.112552476850716	3.42282369915853	0.788375057024021
"contig#196"	-0.224532749560607	4.4529029393903	0.616610989003073
"contig#197"	-0.103174513162086	7.22674401566166	0.76061990508783
"contig#198"	0.477214630896301	6.36957642613454	0.420111798781649
"contig#199"	-0.319293958883626	1.73830725345314	0.564328217876662
"contig#200"	-0.15827241554251	7.5357998669101	0.804193288032034
"contig#201"	-0.197774474707987	9.96545350921313	0.598121649491985
"contig#202"	-0.448206888692023	2.88872663276301	0.242778136586834
"contig#203"	-0.022379932175285	4.28335637694394	0.957637681776781
"contig#204"	0.283615337228196	5.50406185511338	0.456629726654626
"contig#205"	-0.01218855885486	2.87802329239807	0.987390786624694
"contig#206"	-0.412937771210778	9.53567652526301	0.601532119769214
"contig#207"	0.006967355498939	1.42778600551139	0.963182923130633
"contig#208"	-0.650084759631619	0.630746346197189	0.280787085878375
"contig#209"	0.15141155201444	6.13893318504003	0.648218575840472
"contig#210"	-0.0140377459493138	4.62667527735054	0.975918670614098
"contig#211"	-0.774011644672256	5.93411661372279	0.133835329372595
"contig#212"	-0.691166122453165	13.8543575058315	0.375365961071725
"contig#213"	-0.172918245789436	9.35951923613124	0.631126435361282
"contig#214"	-0.0626307411942264	7.58551066290554	0.864240324179532
"contig#215"	0.045136513266955	5.27538618396895	0.897102603759918
"contig#216"	-0.139253596805574	3.59323999564588	0.684903110242861
"contig#217"	0.523325419816851	4.44282923404397	0.22755230182678
"contig#218"	-0.35944678144677	9.93058972335789	0.342893474333085
"contig#219"	-0.390347394836288	4.4411953956437	0.255703440575798
"contig#220"	-0.327516897108051	9.20244322309313	0.47479606257536
"contig#221"	-0.269518063013582	4.22827432592187	0.583226862636969
"contig#222"	-0.243514242356837	9.53838628613868	0.508498593819242
"contig#223"	0.114722454949682	4.92670548752965	0.843079634236077
"contig#224"	0.765069431130906	0.11348699367065	0.208347230057265
"contig#225"	-0.155269773348327	1.04370354825299	0.717274606729423
"contig#226"	-0.116997205715985	6.73014849858947	0.779822896383835
"contig#227"	-0.0164718549450416	5.97881444510113	0.966023386567644
"contig#228"	-0.126677068605745	3.68183856853392	0.744330378167089
"contig#229"	-0.0235224706752454	6.31692751592513	0.961200298334191
"contig#230"	0.475291499265386	4.25540348331826	0.251371450846863
"contig#231"	-0.0595144313161535	5.40684384780829	0.870577890585695
"contig#232"	0.396129012285466	4.81589418423741	0.455919671078906
"contig#233"	-0.138256595826098	5.34821398704903	0.771071277557448
"contig#234"	-0.263416806468663	8.63550499748711	0.467043186280183
"contig#235"	-0.0746609935360245	5.01826111970884	0.847591921447492
"contig#236"	-0.185943971425705	4.68056249745507	0.614279722254282
"contig#237"	0.168372424274097	2.49152397209431	0.701037034841001
"contig#238"	-0.127896083415684	5.74902865266081	0.701674914341893
"contig#239"	-0.241060180498111	3.97487972914369	0.481092123006206
"contig#240"	-0.0110650875356939	2.10204946631766	0.995258080370658
"contig#241"	-0.114176000360721	5.07075569404373	0.778867798026692
"contig#242"	-0.22651960863457	8.53755654258424	0.57881424517059
"contig#243"	0.0398070577615076	5.39403174368931	0.907610233463988
"contig#244"	0.0719582286706306	5.08183161034358	0.831517101082655
"contig#245"	-0.391724418802287	6.09089213002143	0.437047191056861
"contig#246"	-0.542083342051935	2.30041702448437	0.557132349947177
"contig#247"	-0.335445855067843	8.99767367682231	0.350197101353624
"contig#248"	0.0881377375967717	4.39556276463947	0.807561814014839
"contig#249"	-0.0355332564445497	5.63601305927279	0.941588914198074
"contig#250"	-0.102457435247245	5.57223786065894	0.774144363867612
"contig#251"	-0.726611150736829	8.96118631239358	0.365532719559491
"contig#252"	0.0164843432676304	6.1330093142047	0.970844274143892
"contig#253"	-0.196116568057895	4.46387644803446	0.562065519474952
"contig#254"	0.42694866380297	5.67388129518658	0.39838180763956
"contig#255"	-0.181144288627243	9.79510748754054	0.627766300554185
"contig#256"	-0.0696060980572687	4.90401290696758	0.861436800228758
"contig#257"	-0.0174868089694401	7.42787698699586	0.964289273648152
"contig#258"	-0.0529021520481923	6.8297703161603	0.892708815254046
"contig#259"	-0.187431784893149	4.06805842364511	0.685886938307881
"contig#260"	-0.364470628870561	9.19710402166294	0.551600877971583
"contig#261"	-0.542064156854069	-1.83110706848628	0.536082341997764
"contig#262"	0.22050041120025	4.99974860795301	0.619077705918092
"contig#263"	0.00497765977535363	3.70681937276443	0.986071820070501
"contig#264"	2.08949538074968	1.85047163768764	0.00136648157005904
"contig#265"	-0.195432162002212	3.21478157536354	0.716921192052653
"contig#266"	0.0395524472020693	2.56370518744435	0.947540214764029
"contig#267"	0.312041387748867	3.72479620744556	0.399900204576461
"contig#268"	-0.326235577603089	6.06432139949664	0.505881063888619
"contig#269"	-0.0968583636180824	4.02360065003076	0.809076296459323
"contig#270"	-0.194875055522214	6.13182963934055	0.557269511179485
"contig#271"	0.532217604020997	0.851994432023546	0.235614029297789
"contig#272"	0.0703153593191745	8.23141072529912	0.875838280654485
"contig#273"	-0.30339112725239	5.23249931920232	0.43604962921625
"contig#274"	-0.0374096516513354	5.23398204735397	0.913736003434247
"contig#275"	-0.392104212693708	-1.44757174753036	0.605070197183102
"contig#276"	2.31092144077876	1.60346287046117	9.14098578789546e-05
"contig#277"	-0.164319941077811	9.35485798408267	0.678492040505751
"contig#278"	-0.257396003186084	2.34965308631482	0.578868769465605
"contig#279"	-0.104866243757762	4.93692587130935	0.776719989703068
"contig#280"	0.0243079060825639	1.03555548045837	0.959889651951764
"contig#281"	0.00747693755367671	1.68782146824442	0.989854162400587
"contig#282"	0.506119703347868	7.72789988744464	0.161171776574222
"contig#283"	0.782056911344481	7.24421855969639	0.0804445057107132
"contig#284"	-0.178791917544266	2.76938988974459	0.643706182984467
"contig#285"	-0.163952365029457	7.69220274419104	0.654055174782172
"contig#286"	0.024655219708632	2.96564127217077	0.956751381590516
"contig#287"	-0.0303376274997525	3.76826868444928	0.949413921828309
"contig#288"	-0.0582608869308942	7.41346574889884	0.898341731343676
"contig#289"	-0.265539501313277	5.63414510467869	0.524637685018833
"contig#290"	-0.171565893927114	6.49716217449148	0.650006590249573
"contig#291"	0.0405269226071919	5.76819416909825	0.918671207310008
"contig#292"	-0.330680689919784	3.86517027224883	0.582098157619861
"contig#293"	0.490672989652735	6.23715344154011	0.175086667643109
"contig#294"	0.0109156180300745	4.89291117752953	0.97705947134545
"contig#295"	-0.44579532855296	6.01606082839431	0.194840379470524
"contig#296"	0.679925704711594	6.18736309629293	0.125040804062089
"contig#297"	-0.101940121539981	4.19029643307792	0.779715874815044
"contig#298"	0.0984984551907994	8.11270697071402	0.777337770740181
"contig#299"	-0.961922044266684	6.06578234070636	0.0365256157137145
"contig#300"	-0.14287567959666	5.93654575106752	0.771347243179766
"contig#301"	-0.397636484525963	7.2315791616714	0.50682144743623
"contig#302"	-0.192257225925457	3.55349571962901	0.724164089186905
"contig#303"	1.36463215639483	5.6727958710842	0.00965347904210542
"contig#304"	-0.156231990833442	5.7950639926727	0.716661910449346
"contig#305"	-0.223981854193683	3.45706197346422	0.608103982634021
"contig#306"	0.270668519747887	6.20513009678311	0.466426290979789
"contig#307"	-0.361962460251314	6.17245063082212	0.376259389375561
"contig#308"	-0.404806798444657	6.04946604224524	0.550566006658649
"contig#309"	-0.336958978559929	4.41564390294832	0.373772114118256
"contig#310"	-0.139385968658237	4.28943725916766	0.690931530997999
"contig#311"	-0.259913068591255	5.75873293593538	0.479951111927297
"contig#312"	0.448553261286266	3.88789890202443	0.200787378033113
"contig#313"	0.0298535781448576	5.41155370408591	0.939807955265635
"contig#314"	0.0986903322354534	3.69480711034808	0.800873393504264
"contig#315"	-0.185102740439495	9.52915051980735	0.60197070453554
"contig#316"	-0.1839196169015	9.68776721080759	0.598343454132057
"contig#317"	0.59105178697841	7.22544477058934	0.136197967516419
"contig#318"	-0.951714853472321	12.0200737795642	0.243631399072777
"contig#319"	0.410448788090705	4.64962288334763	0.284841626889693
"contig#320"	0.231862720132817	2.99065743606065	0.562273866813739
"contig#321"	-0.175549443831961	3.457619768227	0.732566126251972
"contig#322"	-0.872625739508422	12.7083482114605	0.279683047451442
"contig#323"	-0.365991564150463	6.75047040755719	0.351614741405065
"contig#324"	-0.144119089446491	7.27558050450802	0.743649785908981
"contig#325"	-0.15322116073902	6.62920727379347	0.69625860608866
"contig#326"	-0.129881033854925	4.26564907356127	0.763209396078973
"contig#327"	-0.126615413834805	5.70837208340996	0.717154628944355
"contig#328"	0.0363573202159952	4.72759964973023	0.914317494202097
"contig#329"	-0.189861903425176	5.61755472565105	0.612728824941421
"contig#330"	0.455821847808116	4.77701868214116	0.288581977961379
"contig#331"	-0.0855125386299235	8.70256377353831	0.809353464373876
"contig#332"	-0.085796327814769	6.79029406188029	0.795091896832261
"contig#333"	-0.288215199637246	5.47723504835932	0.610353103524543
"contig#334"	-0.16597754091003	4.6472101598052	0.63555709353986
"contig#335"	-0.233721700113001	10.0259427192588	0.520090570790882
"contig#336"	-0.48581469212711	-0.256311638890895	0.300288414754093
"contig#337"	-0.0487788549162469	6.92200015152914	0.889895503903361
"contig#338"	-0.177973858919129	8.38923323279384	0.616359938497365
"contig#339"	0.107135504595823	5.74174402907229	0.752306228087027
"contig#340"	-0.110793799314068	4.78348731186751	0.742964090325763
"contig#341"	0.0553532278217985	4.67355774612923	0.877046043990129
"contig#342"	-0.0307464154230995	5.23342880268072	0.933457878149975
"contig#343"	0.0979072193987401	4.42580943802914	0.794828659110914
"contig#344"	-0.381917690794282	2.76111033835753	0.437672415518021
"contig#345"	-0.344609745758232	5.90747171374337	0.428784581041419
"contig#346"	-0.181512586637827	7.0320353104575	0.599232432288057
"contig#347"	-0.0620150756871378	5.48987651588497	0.871279207966879
"contig#348"	-0.188337047517625	9.31209026596813	0.599075932464219
"contig#349"	-0.154480388770043	4.67901951492648	0.641884103965386
"contig#350"	1.02655825046078	3.39288073703768	0.0301299545939778
"contig#351"	-0.121793170486097	8.73498361955458	0.732163928218925
"contig#352"	-0.55666099436885	8.52810994962859	0.473331256577011
"contig#353"	-0.64472339173143	5.52489707274903	0.244196726954293
"contig#354"	0.237390100475974	3.16884465611783	0.492540124399569
"contig#355"	-0.303648788905987	7.23636107767781	0.526910744326433
"contig#356"	-0.229319085650291	3.46509076385965	0.541642559133619
"contig#357"	-0.479341913738095	6.71153918084886	0.191607906149123
"contig#358"	-0.264970541724758	5.9586922873087	0.433035651276925
"contig#359"	-0.189901131718569	7.06272158414955	0.572040543783837
"contig#360"	-0.17584419683538	9.02208658568851	0.638569287383865
"contig#361"	-0.0255664171735184	8.50893345448593	0.945979544324952
"contig#362"	-0.473083604641626	0.25280247415231	0.355680432423359
"contig#363"	0.0351731723120643	6.47638051998738	0.948133597462609
"contig#364"	0.164914098663362	3.88671909725699	0.642732780509347
"contig#365"	-0.333569681084356	9.3194206838328	0.371850344779265
"contig#366"	0.50142970094868	7.96273652047066	0.193758389817579
"contig#367"	-0.487738476901206	-0.068967138530965	0.313290719914108
"contig#368"	-0.59068540838149	10.0467861069025	0.442200576508192
"contig#369"	0.143401281293335	2.39159376108843	0.843001360000497
"contig#370"	0.115600318620571	7.57183673613854	0.771662932187482
"contig#371"	-0.289123235735446	7.82609094536411	0.423909784291317
"contig#372"	0.134794181284994	6.69341642541326	0.810015376065019
"contig#373"	-0.242939855953023	8.8890479005328	0.496102915036842
"contig#374"	-0.21382187552959	4.91404020089258	0.629036160564051
"contig#375"	-0.199049436211148	2.10963675544038	0.634026188342307
"contig#376"	-0.0689760611095382	3.97493761651347	0.837338571077698
"contig#377"	-0.206838102139023	9.08493222290278	0.558767388970295
"contig#378"	0.102003204699273	1.15999663318873	0.852508949831948
"contig#379"	0.348944848096572	0.503861959698556	0.439403476475003
"contig#380"	-0.038103936481609	3.36208967540094	0.923385795613631
"contig#381"	-0.363900704652744	3.82459221217176	0.478340787402465
"contig#382"	0.805325192807529	4.68785780958176	0.044920050914834
"contig#383"	-0.144621564971296	6.97121721351105	0.705575047517141
"contig#384"	-0.0909780669183489	6.25031096778639	0.803322574947248
"contig#385"	-0.0731418928253558	7.02145978906697	0.846102712085228
"contig#386"	-0.394896943210946	5.79174023070426	0.322775194921451
"contig#387"	0.137284510009103	5.71340045549769	0.680291140485276
"contig#388"	0.0931632711681601	4.72686479786565	0.832120855736494
"contig#389"	-0.376675802306502	6.45627960831026	0.282241063492347
"contig#390"	-0.170612430441753	4.31580732081975	0.61088218773798
"contig#391"	0.119011916509364	2.442625240397	0.812466462494925
"contig#392"	0.662479677677323	7.19516405416259	0.133669636844493
"contig#393"	-0.819576189126059	0.0242496633601284	0.156185419197316
"contig#394"	-0.292848702337108	5.19408038760249	0.437961455915174
"contig#395"	0.672260718422081	2.79401930324227	0.0728683669802154
"contig#396"	-0.0349791624425123	3.01419536159905	0.92147188714634
"contig#397"	-0.177564671972936	4.30484506336118	0.702298421069397
"contig#398"	-0.248871342887103	1.24344669891508	0.661985183333494
"contig#399"	-0.736417276593993	3.84393284087991	0.54116420430712
"contig#400"	-0.131059681557016	5.26577744428821	0.747837869485207
"contig#401"	0.704050333712276	6.50613938358201	0.108909559729456
"contig#402"	-0.170837982534728	2.88032716625251	0.733529295373615
"contig#403"	0.189842677709146	5.83016359592784	0.630033335703923
"contig#404"	-0.0550450519481586	2.57805648138129	0.912252519535484
"contig#405"	-0.00316880539771946	6.08640881979778	0.996437440219047
"contig#406"	-0.317216311807445	6.04678562843445	0.453297293083599
"contig#407"	0.0121462381128024	4.29567166663909	0.977927142645194
"contig#408"	-0.0229417966412009	2.26267020397998	0.953444198926971
"contig#409"	-0.0229889941915532	6.41542143183431	0.952298424892857
"contig#410"	-0.0351965955983932	5.30679956740288	0.935633780481375
"contig#411"	-0.0918490669992341	6.23800127157587	0.843291964630853
"contig#412"	-0.460149753706028	2.46250234301831	0.19334021098321
"contig#413"	-0.875044761815479	-0.289200192040417	0.27468968537917
"contig#414"	0.155651704614626	4.82569813755523	0.687299276817206
"contig#415"	0.321256541555867	1.93044830443832	0.649424173521127
"contig#416"	-0.150945979752087	6.16742481104251	0.691355617908155
"contig#417"	0.100616876251504	7.84362296509643	0.795784654102036
"contig#418"	-0.62595680904415	-1.04225233492309	0.303892373750859
"contig#419"	0.150456043742025	4.72589648573256	0.789934481965981
"contig#420"	-0.289744447835303	5.48622096796194	0.651026462956836
"contig#421"	-0.0761703415457147	4.02111861015966	0.832786378446927
"contig#422"	-0.0424280786029695	5.14246059630111	0.911123038010775
"contig#423"	0.288595103588217	5.96485585382215	0.600209269119833
"contig#424"	-0.305095709470691	4.61294713160212	0.589154247462327
"contig#425"	-0.402936559060555	3.73995599813059	0.521503973548887
"contig#426"	-0.14175289038437	6.46395346902182	0.775541997885648
"contig#427"	-0.0728516462432895	7.29197138609608	0.910057378240657
"contig#428"	0.150842232118952	5.00108761599295	0.799690460962758
"contig#429"	-0.104710357516163	8.60592323971045	0.806670694252777
"contig#430"	0.148518702690345	3.66962022553267	0.81837551114299
"contig#431"	-0.515133917189311	6.54848913939175	0.173095759077601
"contig#432"	-0.103670824706955	3.35403586026082	0.834305076506195
"contig#433"	-0.133213744216023	4.88269672894083	0.733543323244597
"contig#434"	-0.2377391835953	5.89440115283931	0.502525383824687
"contig#435"	0.677423240573148	6.99068230802184	0.244060934529878
"contig#436"	0.0303352308431206	0.0339397965513469	1
"contig#437"	-0.0115186187782072	4.66131368632077	0.97627504268684
